1227 2063 -137.30
1231 2073 -135.50
1236 2086 -133.20
1240 2096 -139.90
1245 2109 -140.90
1250 2123 -140.50
1258 2143 -142.50
1263 2156 -138.20
1267 2167 -139.40
1272 2179 -142.00
1275 2190 -142.50
1279 2204 -139.80
1284 2216 -143.50
1289 2228 -142.00
1295 2243 -146.50
1299 2253 -143.70
1304 2265 -142.90
1308 2275 -143.50
1312 2285 -146.60
1318 2299 -141.40
1322 2309 -141.90
1325 2317 -141.30
1330 2329 -142.00
1334 2338 -140.10
1337 2358 -139.40
1339 2374 -141.90
1340 2382 -140.40
1342 2398 -140.20
1343 2408 -145.10
1345 2420 -144.60
1347 2431 -142.80
1352 2441 -143.80
1363 2451 -144.60
1367 2461 -144.60
1368 2469 -146.10
1370 2481 -145.50
1376 2499 -145.80
1385 2508 -145.00
1398 2512 -145.00
1408 2514 -144.90
1416 2516 -145.20
1428 2515 -144.90
1437 2511 -140.50
1442 2500 -142.50
1443 2494 -142.10
1444 2482 -137.90
1446 2469 -142.20
1447 2458 -142.70
1449 2444 -141.00
1450 2434 -144.00
1452 2418 -144.60
1453 2409 -146.00
1455 2395 -143.60
1457 2383 -148.20
1459 2371 -147.90
1462 2351 -145.80
1465 2335 -143.20
1467 2323 -142.80
1468 2314 -145.20
1471 2298 -139.90
1472 2288 -139.30
1474 2277 -142.10
1475 2267 -138.10
1477 2256 -134.30
1478 2245 -131.10
1481 2227 -131.20
1482 2217 -133.80
1485 2199 -132.90
1487 2185 -124.90
1489 2174 -126.60
1489 2171 -129.00
1484 2150 -127.90
1482 2146 -125.00
1475 2130 -125.30
1469 2116 -125.00
1463 2101 -125.60
1459 2091 -129.20
1454 2078 -133.00
1449 2066 -124.00
1445 2055 -123.30
1440 2044 -122.30
1435 2030 -124.90
1431 2020 -118.10
1426 2008 -121.20
1426 2008 -124.80
1417 1985 -124.10
1417 1985 -126.50
1408 1963 -118.20
1403 1950 -117.80
1399 1940 -121.00
1395 1930 -119.30
1389 1915 -118.20
1385 1905 -120.40
1381 1894 -119.10
1376 1881 -121.50
1372 1871 -118.20
1367 1858 -120.00
1363 1848 -114.00
1358 1835 -111.60
1352 1820 -111.10
1347 1807 -115.90
1343 1796 -118.00
1339 1786 -116.90
1335 1776 -110.60
1330 1763 -113.40
1326 1753 -109.30
1323 1745 -110.00
1318 1732 -110.00
1314 1722 -110.70
1309 1709 -110.60
1301 1688 -109.40
1297 1678 -105.80
1292 1665 -111.50
1288 1654 -107.20
1285 1647 -106.20
1282 1639 -108.40
1274 1618 -107.00
1270 1608 -105.00
1266 1597 -106.30
1262 1587 -103.70
1255 1572 -104.30
1248 1565 -102.50
1241 1558 -100.20
1237 1548 -97.100
1232 1538 -95.100
1226 1524 -90.200
1222 1512 -85.700
1218 1502 -80.800
1213 1490 -80.500
1208 1478 -80.400
1203 1466 -80.900
1195 1447 -80.800
1194 1443 -80.700
1188 1427 -79.600
1182 1411 -83.000
1179 1402 -80.700
1174 1388 -76.500
1169 1376 -79.900
1166 1367 -80.500
1162 1357 -83.500
1159 1347 -86.400
1154 1333 -92.000
1148 1317 -92.000
1145 1308 -93.400
1141 1297 -94.700
1137 1286 -98.300
1133 1275 -97.800
1129 1264 -96.400
1123 1248 -98.500
1119 1237 -100.60
1114 1223 -101.90
1109 1209 -103.70
1106 1201 -105.90
1101 1187 -107.10
1097 1176 -107.30
1093 1165 -111.30
1089 1154 -111.30
1085 1143 -116.40
1081 1132 -115.30
1077 1121 -114.80
1070 1114 -116.50
1062 1117 -120.40
1041 1115 -121.30
1023 1104 -122.00
1012 1083 -123.00
1012 1075 -123.90
1014 1058 -119.30
1015 1050 -117.50
1021 1043 -117.90
1025 1039 -116.00
1042 1031 -114.20
1061 1031 -115.40
1081 1039 -122.30
1092 1046 -124.60
1100 1051 -122.40
1107 1050 -120.70
1120 1044 -117.80
1130 1040 -126.10
1141 1036 -117.50
1149 1033 -126.80
1170 1025 -124.70
1186 1019 -124.50
1207 1011 -126.20
1219 1006 -127.10
1230 1002 -127.10
1241 998 -116.00
1251 994 -115.10
1262 990 -120.70
1281 982 -128.20
1287 979 -129.20
1300 973 -128.70
1316 974 -130.10
1322 953 -129.90
1329 944 -129.70
1339 937 -126.50
1344 934 -126.90
1356 927 -126.10
1354 928 -126.90
1363 925 -124.80
1400 912 -126.60
1398 913 -121.80
1396 927 -122.20
1382 932 -128.60
1371 935 -128.20
1359 939 -125.50
1347 944 -127.20
1331 943 -128.70
1328 969 -131.30
1319 973 -130.30
1307 978 -128.10
1295 983 -125.80
1283 981 -119.40
1281 989 -111.10
1275 992 -111.70
1264 1006 -107.00
1268 1016 -106.80
1272 1026 -110.90
1277 1040 -111.00
1281 1049 -114.40
1286 1061 -115.30
1292 1076 -108.10
1296 1086 -113.50
1301 1099 -107.60
1306 1111 -107.80
1311 1124 -106.50
1316 1136 -105.30
1321 1149 -100.50
1326 1161 -101.60
1331 1174 -99.200
1336 1186 -98.900
1342 1201 -93.800
1369 1209 -91.000
1379 1203 -90.100
1387 1197 -89.200
1396 1191 -94.500
1409 1185 -95.600
1420 1180 -97.500
1433 1174 -98.700
1444 1169 -97.900
1457 1167 -103.50
1466 1167 -104.70
1478 1168 -104.90
1489 1168 -106.10
1500 1168 -108.10
1511 1168 -108.80
1523 1168 -110.00
1534 1169 -112.30
1546 1170 -113.00
1558 1169 -111.50
1573 1169 -111.80
1595 1170 -114.90
1608 1170 -112.70
1620 1170 -112.90
1632 1174 -112.50
1646 1177 -112.90
1668 1171 -111.00
1666 1175 -103.20
1656 1180 -102.50
1642 1180 -109.30
1632 1186 -111.70
1623 1188 -110.10
1609 1192 -107.70
1597 1194 -108.20
1585 1193 -109.60
1574 1193 -110.10
1562 1192 -106.80
1550 1191 -101.40
1537 1191 -102.80
1524 1190 -99.000
1512 1190 -99.600
1500 1189 -99.900
1487 1189 -101.50
1475 1188 -98.500
1458 1194 -98.000
1442 1200 -96.300
1431 1204 -93.500
1420 1208 -95.100
1404 1214 -92.700
1382 1201 -91.400
1385 1199 -88.200
1380 1203 -82.100
1364 1250 -81.800
1366 1256 -85.300
1370 1266 -81.900
1375 1279 -77.700
1380 1292 -78.400
1384 1302 -80.200
1389 1315 -85.600
1393 1326 -84.700
1397 1336 -85.700
1404 1354 -81.000
1410 1370 -80.500
1414 1380 -82.000
1418 1390 -83.500
1423 1403 -87.300
1428 1416 -90.100
1432 1427 -95.700
1436 1437 -98.800
1441 1450 -99.600
1445 1460 -100.60
1458 1469 -103.70
1458 1492 -104.20
1462 1502 -105.70
1466 1512 -106.60
1471 1525 -110.40
1475 1535 -112.60
1481 1550 -111.40
1486 1563 -107.80
1490 1574 -116.60
1494 1583 -111.00
1499 1596 -114.70
1503 1606 -113.60
1508 1619 -114.60
1512 1629 -115.50
1516 1639 -108.70
1522 1654 -111.00
1527 1667 -116.00
1531 1677 -116.60
1535 1687 -115.00
1541 1703 -117.40
1544 1710 -113.40
1550 1725 -110.20
1554 1736 -112.60
1559 1748 -112.60
1563 1758 -115.30
1568 1771 -113.70
1573 1784 -116.10
1578 1796 -114.10
1582 1807 -113.10
1587 1819 -120.30
1591 1829 -117.50
1596 1842 -117.00
1601 1854 -116.60
1605 1864 -119.30
1610 1877 -119.60
1614 1887 -123.10
1618 1897 -118.20
1624 1912 -118.30
1629 1925 -120.00
1634 1937 -120.20
1638 1947 -126.10
1642 1957 -129.20
1647 1970 -127.00
1651 1980 -126.50
1655 1990 -122.80
1661 2006 -122.50
1665 2015 -126.10
1669 2025 -127.90
1675 2040 -130.70
1680 2053 -127.70
1684 2063 -124.50
1688 2073 -123.90
1693 2086 -125.10
1698 2098 -125.30
1702 2108 -124.90
1707 2121 -126.00
1712 2133 -127.10
1716 2143 -125.10
1721 2156 -126.40
1727 2171 -126.90
1731 2181 -129.30
1736 2194 -130.20
1758 2207 -139.30
1770 2206 -144.80
1776 2215 -147.00
1776 2215 -148.60
1779 2236 -151.00
1781 2255 -153.60
1783 2265 -153.90
1784 2276 -153.60
1786 2288 -154.60
1788 2301 -152.50
1789 2311 -154.40
1790 2325 -153.50
1790 2337 -152.40
1791 2347 -153.80
1792 2360 -153.80
1792 2370 -155.20
1793 2381 -154.40
1794 2402 -154.80
1795 2416 -154.50
1796 2430 -154.20
1796 2441 -154.90
1797 2452 -154.00
1798 2464 -153.90
1798 2475 -153.00
1799 2487 -154.30
1800 2499 -153.50
1801 2516 -154.50
1801 2530 -152.80
1802 2541 -153.30
1812 2555 -155.70
1822 2554 -156.10
1832 2554 -156.90
1841 2553 -155.40
1853 2552 -158.00
1875 2551 -157.60
1879 2551 -158.00
1901 2549 -154.80
1902 2549 -152.70
1915 2548 -155.30
1927 2548 -156.30
1940 2547 -156.40
1952 2546 -156.90
1966 2545 -156.30
1980 2544 -154.60
1993 2544 -154.80
2006 2544 -153.80
2028 2539 -155.70
2031 2538 -155.10
2051 2532 -155.50
2061 2529 -152.20
2075 2524 -151.80
2088 2520 -153.30
2101 2516 -153.40
2110 2514 -152.90
2123 2509 -152.00
2137 2504 -149.20
2142 2494 -146.70
2139 2483 -146.00
2136 2473 -145.20
2134 2466 -144.70
2131 2455 -144.40
2126 2437 -144.70
2123 2427 -143.70
2120 2416 -143.90
2117 2405 -146.00
2111 2384 -142.30
2107 2370 -145.40
2103 2356 -148.30
2100 2345 -145.80
2097 2334 -148.00
2093 2320 -146.00
2090 2309 -145.30
2087 2299 -147.50
2083 2285 -145.80
2080 2274 -145.90
2077 2263 -147.70
2074 2253 -148.00
2070 2238 -148.00
2067 2228 -145.50
2063 2214 -145.20
2059 2199 -146.40
2056 2189 -145.10
2052 2175 -144.80
2048 2160 -146.10
2045 2150 -146.90
2042 2139 -147.80
2039 2128 -144.50
2035 2114 -147.30
2032 2103 -145.50
2029 2093 -144.60
2026 2082 -144.00
2021 2067 -141.80
2015 2059 -139.50
2008 2050 -140.70
2002 2042 -139.70
1994 2032 -139.00
1987 2018 -142.20
1983 2005 -142.60
1979 1992 -141.00
1975 1979 -145.10
1970 1963 -138.70
1966 1950 -140.00
1964 1950 -146.40
1953 1953 -144.80
1942 1956 -144.80
1930 1959 -146.30
1919 1962 -145.20
1904 1966 -144.20
1892 1970 -139.50
1877 1973 -138.90
1866 1976 -138.50
1854 1979 -143.50
1829 1972 -136.30
1825 1962 -143.80
1822 1954 -140.90
1816 1939 -139.80
1811 1926 -140.10
1805 1911 -141.70
1801 1901 -139.50
1797 1891 -139.50
1792 1878 -141.30
1788 1868 -142.00
1784 1859 -141.40
1780 1848 -141.40
1775 1836 -135.50
1770 1824 -136.00
1765 1811 -136.70
1761 1801 -137.40
1756 1789 -137.20
1752 1779 -137.30
1745 1762 -135.60
1740 1749 -133.70
1735 1736 -133.60
1731 1726 -136.20
1726 1713 -136.40
1722 1703 -138.80
1717 1690 -138.30
1713 1680 -135.40
1708 1667 -132.00
1703 1654 -132.40
1698 1641 -128.20
1694 1631 -129.10
1691 1623 -133.80
1686 1611 -133.30
1681 1599 -132.40
1677 1589 -130.30
1673 1579 -130.70
1668 1567 -132.50
1663 1554 -130.00
1659 1544 -131.20
1655 1534 -127.10
1646 1511 -126.20
1645 1509 -128.60
1638 1491 -133.30
1633 1479 -129.30
1628 1466 -126.70
1623 1453 -128.70
1619 1443 -130.00
1614 1430 -128.60
1610 1419 -126.00
1607 1412 -119.30
1607 1412 -115.20
1593 1417 -113.80
1585 1420 -115.30
1575 1424 -116.00
1562 1429 -112.10
1554 1432 -107.90
1541 1437 -113.30
1531 1441 -115.40
1518 1446 -114.20
1505 1451 -114.90
1489 1457 -110.40
1474 1463 -106.00
1466 1466 -102.80
1448 1467 -100.30
1447 1466 -99.600
1423 1468 -99.800
1413 1472 -101.10
1403 1476 -100.20
1390 1481 -102.30
1378 1486 -99.300
1368 1490 -98.200
1355 1495 -98.600
1340 1501 -97.000
1328 1506 -96.200
1318 1510 -91.000
1308 1514 -92.100
1293 1520 -98.700
1285 1523 -100.70
1272 1528 -101.00
1260 1533 -100.60
1252 1536 -100.70
1251 1533 -97.300
1247 1524 -97.400
1243 1514 -90.200
1237 1499 -84.400
1233 1489 -81.200
1227 1475 -80.100
1222 1462 -79.600
